Year,Unit measure,Observation status,Country group,Product sector,Value
2009,Percentage (%),Undefined,Least developed countries,FISH,1.0369464564605186
2009,Percentage (%),Undefined,Least developed countries,NAMA,2.250293540172568
2009,Percentage (%),Undefined,Least developed countries,PAPS,0.642604323076779
2009,Percentage (%),Undefined,Small island developing states,,0.2129558210270977
2009,Percentage (%),Undefined,Small island developing states,AGRI,1.0835460181516574
2009,Percentage (%),Undefined,Small island developing states,FISH,0.001736931016670326
2009,Percentage (%),Undefined,Small island developing states,NAMA,0.2826636833633829
2009,Percentage (%),Undefined,Small island developing states,PAPS,2.3371475138342883
2010,Percentage (%),Undefined,Developing countries,,2.5571533488845555
2010,Percentage (%),Undefined,Developing countries,AGRI,7.501048148318047
2010,Percentage (%),Undefined,Developing countries,FISH,2.398175714386124
2010,Percentage (%),Undefined,Developing countries,NAMA,2.32806712442267
2010,Percentage (%),Undefined,Developing countries,PAPS,5.969241868006549
2010,Percentage (%),Undefined,Least developed countries,,1.8292735471261528
2010,Percentage (%),Undefined,Least developed countries,AGRI,0.3230598858076668
2010,Percentage (%),Undefined,Least developed countries,FISH,0.9091030725345064
2010,Percentage (%),Undefined,Least developed countries,NAMA,2.0965567989911387
2010,Percentage (%),Undefined,Least developed countries,PAPS,0.2618841762003193
2010,Percentage (%),Undefined,Small island developing states,,0.2408767469801495
2010,Percentage (%),Undefined,Small island developing states,AGRI,0.5695083245987431
2010,Percentage (%),Undefined,Small island developing states,FISH,0.0011555906169609367
2010,Percentage (%),Undefined,Small island developing states,NAMA,0.3061167470260664
2010,Percentage (%),Undefined,Small island developing states,PAPS,2.64203882869824
2011,Percentage (%),Undefined,Developing countries,,2.422920498586114
2011,Percentage (%),Undefined,Developing countries,AGRI,7.652566102925483
2011,Percentage (%),Undefined,Developing countries,FISH,2.4051503717170517
2011,Percentage (%),Undefined,Developing countries,NAMA,2.1681006097014364
2011,Percentage (%),Undefined,Developing countries,PAPS,5.954467549316719
2011,Percentage (%),Undefined,Least developed countries,,0.4235074949567744
2011,Percentage (%),Undefined,Least developed countries,AGRI,0.2881044155862646
2011,Percentage (%),Undefined,Least developed countries,FISH,1.325578228323258
2011,Percentage (%),Undefined,Least developed countries,NAMA,0.4631486010237666
2011,Percentage (%),Undefined,Least developed countries,PAPS,0.10517015852127112
2011,Percentage (%),Undefined,Small island developing states,,0.14687088150853025
2011,Percentage (%),Undefined,Small island developing states,AGRI,0.03178901097482065
2011,Percentage (%),Undefined,Small island developing states,FISH,0.007923733356257
2011,Percentage (%),Undefined,Small island developing states,NAMA,0.2315467815806606
2011,Percentage (%),Undefined,Small island developing states,PAPS,2.5868514675867638
2012,Percentage (%),Undefined,Developing countries,,2.5582561340497887
2012,Percentage (%),Undefined,Developing countries,AGRI,9.448882339932599
2012,Percentage (%),Undefined,Developing countries,FISH,5.790100617820122
2012,Percentage (%),Undefined,Developing countries,NAMA,1.996173214655532
2012,Percentage (%),Undefined,Developing countries,PAPS,5.929754087048407
2012,Percentage (%),Undefined,Least developed countries,,0.2562716170375054
2012,Percentage (%),Undefined,Least developed countries,AGRI,0.17665430874268984
2012,Percentage (%),Undefined,Least developed countries,FISH,1.216591771163268
2012,Percentage (%),Undefined,Least developed countries,NAMA,0.24101339878562902
2012,Percentage (%),Undefined,Least developed countries,PAPS,0.046485985060331865
2012,Percentage (%),Undefined,Small island developing states,,11.663105979700193
2012,Percentage (%),Undefined,Small island developing states,AGRI,19.948304738047927
2012,Percentage (%),Undefined,Small island developing states,FISH,0.050595618522640586
2012,Percentage (%),Undefined,Small island developing states,NAMA,0.37446957679537857
2012,Percentage (%),Undefined,Small island developing states,PAPS,2.5448251390199284
2013,Percentage (%),Undefined,Developing countries,,2.6684624268180217
2013,Percentage (%),Undefined,Developing countries,AGRI,10.181895335164732
2013,Percentage (%),Undefined,Developing countries,FISH,5.360320337375947
2013,Percentage (%),Undefined,Developing countries,NAMA,2.034512502804251
2013,Percentage (%),Undefined,Developing countries,PAPS,6.136022796907481
2013,Percentage (%),Undefined,Least developed countries,,0.2259865755731641
2013,Percentage (%),Undefined,Least developed countries,AGRI,0.16012863441457464
2013,Percentage (%),Undefined,Least developed countries,FISH,0.9743397254605112
2013,Percentage (%),Undefined,Least developed countries,NAMA,0.2113839254808691
2013,Percentage (%),Undefined,Least developed countries,PAPS,0.11557341925510342
2013,Percentage (%),Undefined,Small island developing states,,15.75641130553708
2013,Percentage (%),Undefined,Small island developing states,AGRI,27.804343494730052
2013,Percentage (%),Undefined,Small island developing states,FISH,0.01811304584627596
2013,Percentage (%),Undefined,Small island developing states,NAMA,0.24910513526473946
2013,Percentage (%),Undefined,Small island developing states,PAPS,3.6134428397100864
2014,Percentage (%),Undefined,Developing countries,,2.6988320794857623
2014,Percentage (%),Undefined,Developing countries,AGRI,10.060026928460006
2014,Percentage (%),Undefined,Developing countries,FISH,5.34716246617822
2014,Percentage (%),Undefined,Developing countries,NAMA,2.0875269128451897
2014,Percentage (%),Undefined,Developing countries,PAPS,6.854777572751231
2014,Percentage (%),Undefined,Least developed countries,,0.1401337618808541
2014,Percentage (%),Undefined,Least developed countries,AGRI,0.1467368860995764
2014,Percentage (%),Undefined,Least developed countries,FISH,0.034756292120116265
2014,Percentage (%),Undefined,Least developed countries,NAMA,0.14373827463613936
2014,Percentage (%),Undefined,Least developed countries,PAPS,0.0432744251751503
2014,Percentage (%),Undefined,Small island developing states,,16.526474921960272
2014,Percentage (%),Undefined,Small island developing states,AGRI,25.972129904799512
2014,Percentage (%),Undefined,Small island developing states,FISH,1.45806681012176
2014,Percentage (%),Undefined,Small island developing states,NAMA,0.296812844415976
2014,Percentage (%),Undefined,Small island developing states,PAPS,1.9823172213189648
2015,Percentage (%),Undefined,Developing countries,,2.6492323392929658
2015,Percentage (%),Undefined,Developing countries,AGRI,7.770512323321473
2015,Percentage (%),Undefined,Developing countries,FISH,6.900081763644191
2015,Percentage (%),Undefined,Developing countries,NAMA,2.1960350889176934
2015,Percentage (%),Undefined,Developing countries,PAPS,6.5229128785373875
2015,Percentage (%),Undefined,Least developed countries,,0.1920594802668988
2015,Percentage (%),Undefined,Least developed countries,AGRI,0.1155394229884495
2015,Percentage (%),Undefined,Least developed countries,FISH,0.018836343228238205
2015,Percentage (%),Undefined,Least developed countries,NAMA,0.19605745832152588
2015,Percentage (%),Undefined,Least developed countries,PAPS,2.5640067806380658
2015,Percentage (%),Undefined,Small island developing states,,1.464886410377419
2015,Percentage (%),Undefined,Small island developing states,AGRI,1.6097882217964885
2015,Percentage (%),Undefined,Small island developing states,FISH,2.063641871976155
2015,Percentage (%),Undefined,Small island developing states,NAMA,0.3899051129008737
2015,Percentage (%),Undefined,Small island developing states,PAPS,2.528800628871533
2016,Percentage (%),Undefined,Developing countries,,2.565109725897108
2016,Percentage (%),Undefined,Developing countries,AGRI,7.8196353759961745
2016,Percentage (%),Undefined,Developing countries,FISH,6.163754322181653
2016,Percentage (%),Undefined,Developing countries,NAMA,2.1184065314299745
2016,Percentage (%),Undefined,Developing countries,PAPS,6.062232471195054
2016,Percentage (%),Undefined,Least developed countries,,0.13314300256903544
2016,Percentage (%),Undefined,Least developed countries,AGRI,0.05036243615824256
2016,Percentage (%),Undefined,Least developed countries,FISH,0.03355363653793218
2016,Percentage (%),Undefined,Least developed countries,NAMA,0.14006797859205866
2016,Percentage (%),Undefined,Least developed countries,PAPS,0.62362288173951
2016,Percentage (%),Undefined,Small island developing states,,0.4945312616968624
2016,Percentage (%),Undefined,Small island developing states,AGRI,0.01964629660131736
2016,Percentage (%),Undefined,Small island developing states,FISH,1.8723288264344553
2016,Percentage (%),Undefined,Small island developing states,NAMA,0.63281379835366
2016,Percentage (%),Undefined,Small island developing states,PAPS,2.914881320344873
2017,Percentage (%),Undefined,Developing countries,,2.576327595766553
2017,Percentage (%),Undefined,Developing countries,AGRI,7.185635719215402
2017,Percentage (%),Undefined,Developing countries,FISH,6.530798142715947
2017,Percentage (%),Undefined,Developing countries,NAMA,2.1214210455282583
2017,Percentage (%),Undefined,Developing countries,PAPS,6.0106573355031205
2017,Percentage (%),Undefined,Least developed countries,,0.2508121885661024
2017,Percentage (%),Undefined,Least developed countries,AGRI,0.07860255364318841
2017,Percentage (%),Undefined,Least developed countries,FISH,1.6422586145670637
2017,Percentage (%),Undefined,Least developed countries,NAMA,0.2250174195456854
2017,Percentage (%),Undefined,Least developed countries,PAPS,1.2372498571409267
2017,Percentage (%),Undefined,Small island developing states,,0.7822100473421454
2017,Percentage (%),Undefined,Small island developing states,AGRI,0.030639413736423426
2017,Percentage (%),Undefined,Small island developing states,FISH,3.232096695494154
2017,Percentage (%),Undefined,Small island developing states,NAMA,0.8405790977819799
2017,Percentage (%),Undefined,Small island developing states,PAPS,3.4749167828200687
2018,Percentage (%),Undefined,Developing countries,,2.375338097386385
2018,Percentage (%),Undefined,Developing countries,AGRI,7.076343852713232
2018,Percentage (%),Undefined,Developing countries,FISH,5.598760256499082
2018,Percentage (%),Undefined,Developing countries,NAMA,1.9283734310699523
2018,Percentage (%),Undefined,Developing countries,PAPS,6.910586780567174
2018,Percentage (%),Undefined,Least developed countries,,0.20931676982560812
2018,Percentage (%),Undefined,Least developed countries,AGRI,0.2728021266564178
2018,Percentage (%),Undefined,Least developed countries,FISH,0.024818210473959688
2018,Percentage (%),Undefined,Least developed countries,NAMA,0.20952384725617246
2018,Percentage (%),Undefined,Least developed countries,PAPS,0.23414214279897946
2018,Percentage (%),Undefined,Small island developing states,,0.933055188053606
2018,Percentage (%),Undefined,Small island developing states,AGRI,0.06419042880836798
2018,Percentage (%),Undefined,Small island developing states,FISH,3.7894724769299
2018,Percentage (%),Undefined,Small island developing states,NAMA,0.6013405800538205
2018,Percentage (%),Undefined,Small island developing states,PAPS,2.484323135473224
2019,Percentage (%),Undefined,Developing countries,,2.3464722192021403
2019,Percentage (%),Undefined,Developing countries,AGRI,6.991429002071811
2019,Percentage (%),Undefined,Developing countries,FISH,5.024910697218403
2019,Percentage (%),Undefined,Developing countries,NAMA,1.91569279609076
2019,Percentage (%),Undefined,Developing countries,PAPS,7.027169624326603
2019,Percentage (%),Undefined,Least developed countries,,0.20583212604540613
2019,Percentage (%),Undefined,Least developed countries,AGRI,0.6222890658892506
2019,Percentage (%),Undefined,Least developed countries,FISH,0.04804928828340139
2019,Percentage (%),Undefined,Least developed countries,NAMA,0.1860103753158839
2019,Percentage (%),Undefined,Least developed countries,PAPS,0.4007136344533242
2019,Percentage (%),Undefined,Small island developing states,,0.7950028337285223
2019,Percentage (%),Undefined,Small island developing states,AGRI,0.16274067677107665
2019,Percentage (%),Undefined,Small island developing states,FISH,2.6404485772207664
2019,Percentage (%),Undefined,Small island developing states,NAMA,0.6876520257063541
2019,Percentage (%),Undefined,Small island developing states,PAPS,2.3891143694672596
